Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:39:38  57.5   0.0   0.4  42.1   0.0   13  46444  13809    3    3    3 120.91 
08:39:39  57.9   0.1   0.3  41.1   0.7   13  46659  13934    3    3    3 141.71 
08:39:40  57.5   0.0   0.5  40.9   1.2   13  48224  13940    4    3    4 121.28 
08:39:41  57.8   0.0   0.3  41.9   0.0   13  47323  13820    3    3    3 160.31 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:39:42  58.0   0.0   0.3  41.8   0.0   13  45901  13719    3    3    3 175.54 
08:39:43  58.0   0.0   0.3  41.7   0.0   13  46302  13688    3    3    3 154.47 
08:39:44  57.7   0.1   0.4  41.9   0.0   13  45452  13765    3    3    3 154.05 
08:39:45  57.4   0.0   0.4  40.7   1.5   10  46678  13862    3    3    3 129.39 
08:39:46  56.9   0.0   0.5  42.6   0.0   13  45184  13920    3    3    3  86.22 
08:39:47  58.0   0.0   0.3  41.7   0.0    8  47791  13673    3    3    3 181.64 
08:39:48  58.4   0.0   0.2  41.4   0.0   13  44630  13811    3    3    3 184.55 
08:39:49  57.8   0.1   0.3  41.9   0.0   13  47454  15222    3    3    3 185.60 
08:39:50  58.0   0.0   0.3  39.8   1.9   13  45046  21470    3    3    3 187.51 
08:39:51  58.1   0.0   0.2  41.7   0.0    8  47240  17733    3    3    3 184.32 
08:39:52  57.8   0.1   0.3  41.8   0.0   13  46312  19354    3    3    3 180.22 
08:39:53  57.7   0.0   0.3  42.0   0.0   13  47598  18366    3    3    3 175.83 
08:39:54  58.0   0.0   0.3  41.8   0.0   13  46194  18340    3    3    3 175.38 
08:39:55  58.3   0.0   0.3  39.2   2.3   13  45786  18708    3    3    3 174.73 
08:39:56  57.8   0.0   0.4  41.8   0.0   13  45992  18487    3    3    3 174.18 
08:39:57  57.7   0.1   0.3  42.0   0.0   13  47207  17770    3    3    3 174.03 
08:39:58  57.9   0.0   0.3  41.8   0.0   13  46622  17665    3    3    3 172.20 
08:39:59  57.9   0.0   0.3  41.8   0.0   13  46465  16928    3    3    3 174.07 
08:40:00  57.9   0.0   0.3  40.5   1.3   12  47047  17859    3    3    3 170.51 
